product_id,parent_product_id,title,description,features
B08VNS9ZTZ,B08VNS9ZTZ,Looney Labs Oz Fluxx Card Game - Wizard of Oz Adventure with Twists and Turns,,"Fun Family Card Games - Oz Fluxx is a wonderful whirlwind of fun! The ever-changing card game never fails to bring fun and laughter to the room. Play out the classic L. Frank Baum Wizard of Oz story with this fast-paced, entertaining card game.; Fun Games - Play Oz Fluxx at your next social gathering. People love the game that has as many twists and turns as a twister in Kansas! With a pack of 100 playing cards featuring our favorite figures, adventure and other stuff from the Wizard of Oz.; Adult and Kids Games - Oz Fluxx is an action filled game with ever evolving rules and goals. This 2-6 player game is made for kids, teens and adults, from 8 years old and up. Play time takes between 10-40 minutes. Really great for any boy or girl.; Interesting Finds - The Oz edition of the ultra popular Fluxx card game provides a brilliant way to switch things up. Open the box and travel to the land of Oz. The trip will invite the magic of Oz into your house! Watch out for the villainous creepers!; Fun Activities - This versatile game is perfect for adult card games, family board games, birthday party games, road trip must haves, outdoor games, couple games, kids party games, groups, fun gifts camping, kids travel activity, date nights & more!"
B0D6YP2QFK,B0D6YP2QFK,"BenBen Puzzles for Adults 1000 Pieces, 56 Famous World Scenic Landmarks, Travel Poster Landscape Challenging Puzzle, Jigsaw Puzzles with Letters on Back",,"Exclusive BenBen Artwork: Original design by our own artist, copyright registered and licensed ONLY to BenBen; World Bucket List Travel Spots: This vibrant collage features 56 famous landmarks from around the world, showcasing the diverse beauty of scenic world travel destinations. From Yellowstone National Park, the Eiffel Tower, and Great Wall of China to Machu Picchu and the Taj Mahal, it celebrates cultural and natural marvels.The landscapes are all contained in their own frame and labeled with text; Premium Quality: Jigsaw puzzles 1000 pieces; each piece is made of thick, sturdy cardboard; precisely cut for a snug fit, bend-resistant; protective film layer to prevent color fading. There is minimal puzzle dust; Challenging & Fun: Finished size puzzle for adults: 26.625 x 19.25 inches (68 x 49 cm); includes a 14.5"" x 10.4"" full-color poster for reference; If you need assistance sorting pieces, each piece has a letter on the back, showing the quadrants of the puzzle the piece goes to; Family Time: Jigsaw puzzles are fun for all ages, from teens to adults to seniors; Relax, relieve stress, cultivate patience and concentration, improve cognitive function, spatial awareness and hand-eye coordination, enhance short-term memory abilities, problem solving skill and logical thinking skill; Home Decor: You can frame and display your finished puzzle"
B0D6YQNLDD,B0D6YQNLDD,"BenBen 1000 Piece Jigsaw Puzzle for Adults, Jungle Parrots, Puzzles with Letters on Back, Challenging Puzzle for Game Night Home Décor, 26.63” x 19.25”",,"Exclusive BenBen Artwork: Original design by our own artist, copyright registered and licensed ONLY to BenBen; Jungle Parrots: This vibrant painting captures a lively scene of colorful parrots perched on tree branches amidst lush tropical foliage and bright flowers. The detailed and vivid imagery immerses you in the beauty and diversity of a tropical paradise; Premium Quality: 1000 pieces jigsaw puzzles; each piece made of thick, sturdy cardboard; precisely cut for a snug fit, bend-resistant; protective film layer to prevent color fading; Challenging & Fun: Finished size puzzle for adults: 26.63 x 19.25 inches (68 x 49 cm); includes a 14.5"" x 10.4"" full-color poster for reference; If you need assistance sorting pieces, each piece has a letter on the back, showing the quadrants of the puzzle the piece goes to; Family Time: Jigsaw puzzles are fun for all ages, from teens to adults to seniors; Relax, relieve stress, cultivate patience and concentration, improve cognitive function, spatial awareness and hand-eye coordination, enhance short-term memory abilities, problem solving skill and logical thinking skill; Home Decor: You can frame and display your finished puzzle"
B09VRYQV1J,B0F3XNCDYH,"Jigsaw Puzzle Mat Roll Up - 2000 1500 1000 500 Pieces Puzzel Matte, Black Roll-Up Puzzles Mats Felt Save Trays for Sorting Table Board Clear Sheets, Frame Keeper Storage Accessories for Adults",,"【🧩 THE IDEAL KIT】1 Black Smooth Top & Non-Slip Felt Bottom Mat (47"" x 31"") that holds 2000 pieces puzzles, 6 Sorter Trays, 1 inflatable tube, 1 hand air pump, 3 Velcro straps, and 1 large Drawstring Storage Bag with card holders. Our kit has the features you've been dreaming of! Please note that the puzzle pictured is not included in the package.; 【🧩 PERFECT PUZZLE ROLL MAT】Smooth fabric on the top ensures that each puzzle piece can slide easily, and non-slip felt fabric on the bottom keeps the blanket in place without sliding and reduces hassle when doing puzzles. Auxiliary lines allow for a better start to the puzzle, perfect for seniors, teens or children, puzzle enthusiasts or beginners. It is a perfect gift for your family and friends.; 【🧩 EASY TO USE】Please iron the jigsaw puzzle blanket before using it for the first time, you will get a flat jigsaw puzzle blanket. Can make you and your friends or family get a good puzzle experience. When you want to pause and save the unfinished puzzle, please inflate the tube (use our included pump), align it with the puzzle blanket, then roll up the puzzle blanket, then secure the puzzle blanket with the Velcro straps and store it in the bag provided.; 【🧩EASY TO STORE& CARRY】Puzzle organizer bag provides a dedicated space for you to store your puzzles, just put the puzzle blanket into the bag and the puzzles won't fall apart. Effectively prevent children, pets from destroying your puzzles and can be carried around. Great accessory for home, RV, camping, travel, party or vacation.; 【🧩EXCELLENT SERVICE】Please contact us if there is any problem during the use. We will handle it in time. I wish you a pleasant shopping experience on Amazon."
B0DNYVGP5Q,B0FKHKKMJ9,"Jigsaw Puzzle Glue Clear, 200ML Puzzle Frame Kit for Adults with Applicators, Easily Preserves Finished Puzzles, Non-Toxic, Quick-Dry & Water-Based Anime Puzzle Saver for 3000/4500/5000 Pieces",,"Firmly Bonds Up to 5000 Pieces Puzzles: 200ML; dries clear, solid, strong, and has a glossy finish that works well with the finish of your puzzle; a wonderful way with no damage to the surface of puzzles to keep your puzzle for a lifetime; Safe & Non-toxic: Pva and water-based formula, 100% gentle and safe for both adults and chidren; ideal for puzzle enthusiasts of all ages, giving you the opportunity to bond with friends or family and keep precious memories by completing puzzles; Quickly Creates Clear, Glossy & Bright Finish: dries quick, clear, and clean with a smooth finish, leaving your puzzles beautifully preserved; no fading, no yellowing and durable; for Paper Puzzle, Wooden Puzzle, Cardboard Puzzle, etc; Easy to Use: Contains enough glue for multiple puzzles; also includes two applicators for even application and the quickest puzzle gluing process possible; just apply, even non-professionals can achieve professional results; for halloween, christmas vacation; Love the Results Or It’s on Us: Your satisfaction is important to us! If you have any questions or discontents about our product, just reach out to us and we solve your misgiving includes resupply flawless product or make up all value of your order"
B0F186BF5H,B0FMJWXPLX,500 Piece Puzzle for Adults | Vintage Wildflowers Books Puzzle | Recycled Cardboard Plant Flowers Jigsaw Puzzle 500 Pieces | Challenging Game Home Decor Birthday Party Gift Toy for Adults Kids Seniors,,"500-PIECE FLOWER & BOOKS – A charming blend of colorful flowers and vintage books, with delicate butterflies fluttering above. This captivating puzzle captures the beauty of nature and literature, offering a peaceful, artistic experience.; SUPERIOR QUALITY - Made from extra-thick, fully recycled cardboard and printed with natural ink, our puzzles boast an anti-glare finish and high-definition printing for brilliant colors and an exceptional puzzling experience. Less dust, more fun!; PRECISE FITTING - Thanks to advanced laser-cutting technology, every puzzle piece fits perfectly, ensuring a smooth assembly process. Letters on the back provide additional hints, and the included HD reference poster makes the puzzle easier to complete.; STUNNING ART - Once completed, this vivid 20.5 x 15-inch (52 x 38 cm) puzzle can be framed and displayed as striking wall art. Its rich colors and detailed design are perfect for those who love a good challenge and have an eye for beauty.; THOUGHTFUL GIFT - Searching for the perfect present for someone special? This puzzle is an excellent choice. Whether for a birthday, holiday, or any special occasion, this adult puzzle is a meaningful and thoughtful gift. Order now! missing pieces support!"
B07Z4C7DB9,B07Z4C7DB9,"Masterpieces – The Polar Express Train, 3 Piece Set, Officially Licensed Collector’s Edition Toy, Wooden Magnetic Engine and Cars, Kids Toddlers Boys and Girls, Ages 3+",,"FULL STEAM AHEAD: All aboard to the North Pole; detailed wood train set brings the timeless wonder of The Polar Express to life; create magical memories with family and friends during the holiday season year after year; MAGNETIC CONNECTION: 3-piece train car set includes an engine, hopper car, and passenger car; connects magnetically for easy assembly and a secure link; kids can easily connect and rearrange the train cars; COMPATIBLE WITH 1” TRACKS: Designed to fit most 1"" wooden train tracks; seamlessly integrates with other popular wood railway systems; endless opportunities for imaginative play and expansion; tracks not included; FUN AND STIMULATING: Encourages critical thinking, hand-eye coordination, and motor skills development; provides hours of fun as kids create their own Polar Express adventure; ideal for toddlers aged 3 and up; COLLECTOR’S EDITION: MasterPieces is an American Puzzle & Game Company; our detailed train set is a treasure for kids; collectible quality makes it a memorable gift for holidays, birthdays, or special occasions"
B00UTYREII,B0CSZN489F,"MasterPieces - NFL Checkers, Officially Licensed Baltimore Ravens Football Board Game for 2 Players, Family Fun for Kids & Adults",,"OFFICIALLY LICENSED: Our NFL Checkers set is the perfect board game for tailgate parties, family game night, relaxing before the Sunday start time, and more; Masterpieces is an American Puzzle & Game Company; EVERYTHING YOU NEED: Collectible game includes 24 checkers pieces, 8 football helmet king pieces, instructions, and a 13"" x 21.375"" game board complete with team color end zones, a sticker sheet, and instructions; LEARNING BENEFITS: This fast-paced game helps develop strategy skills while sharpening critical thinking, making it ideal for kids, adults, and seniors; FUN FOR ALL: Board game is for two players; recommended for ages 6 and up; FAN FAVORITES: NFL Checkers are the ultimate board game for football fans of all ages; birthdays, holidays, tailgating, and bowl game parties"
B0854PGYQW,B0854PGYQW,MasterPieces Kids Games - The Wizard of Oz Matching Game - Game for Kids and Family - Laugh and Learn,,"A matching game featuring The Wizard of Oz movie moments and favorite characters; Officially Licensed The Wizard of Oz Product; Includes: 18 sets of cards; For 1+ players, ages 3+"
B08NRL9VV8,B08NRL9VV8,"MasterPieces - 1000 Piece Jigsaw Puzzle, NFL Chicago Bears, Fun for Adults and Family, Non-Glare Finish, 19.25""x26.75""",,"OFFICIALLY LICENSED : Our NFL puzzles are officially licensed by the leagues your favorite teams play in; fun for gameday and tailgating; the level of difficulty is appropriate for an adult fan to enjoy; for children under 14 these puzzles are best done as a family; UNIQUE SHAPES: Puzzle features 1,000 pieces in a variety of cuts ensuring a challenge; thick interlocking pieces secure tightly; anti-glare matte finish reduces eye strain; ENVIRONMENTALLY RESPONSIBLE: Our puzzles are made from 100% recycled material and non-toxic soy-based inks; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B092JVYYKN,B0D45CKFW3,"MasterPieces 300 Piece EZ Grip Jigsaw Puzzle - Coca-Cola Soda Fountain - Family-Friendly Fun - 18”x24""",,"Extra Large Pieces: Designed for easy manipulation, our EZ Grip puzzle pieces are perfect for family puzzling sessions.; Unique Design: Each puzzle is randomly cut from hand-drawn patterns, offering a new and exciting challenge every time.; Environmentally Friendly: Crafted from recycled materials and printed with non-toxic, soy-based inks for eco-conscious puzzling.; Challenging Fun: Designed for adults, our puzzles offer an enjoyable yet challenging experience for all skill levels.; Quality Guarantee: Backed by our missing piece replacement guarantee, ensuring a premium puzzling experience for all ages."
B00EFEAU4I,B07X5YF3WF,MasterPieces Sports Games - NFL Matching Game - Game for Kids and Family - Laugh and Learn,,NFL League Matching Game; Officially licensed NFL product; Contains 18 matching pairs of unique symbols from the new York Giants.; Perfect for ages 3 and up; Masterpieces - an American puzzle & GAME company; we stand behind our products and your satisfaction
B08NR2J3CQ,B08NR2J3CQ,"Masterpieces 1000 Piece Jigsaw Puzzle for Adults - NFL Kansas City Chiefs Gameday - 19.25""x26.75""",,"OFFICIALLY LICENSED – All our products are officially licensed by the leagues your favorite teams play in!; UNIQUE DESIGN – All MasterPieces puzzles are randomly cut to ensure a new, challenging experience with every puzzle! The perfect way to keep game night fun.; ENVIRONMENTALLY FRIENDLY - Our puzzles are made from recycled material and non-toxic, soy-based inks for eco-friendly fun!; CHALLENGING – Our Adult puzzles are designed to be both fun and challenging. The level of difficulty is appropriate for an adult fan to enjoy. For children under 14 these puzzles are best done as a family.; PRODUCT ASSURANCE – MasterPieces is an American Puzzle & Game Company. We proudly endorse our products and ensure your enjoyment."
B08X4F64KX,B09Y2GYHCF,"MasterPieces 1000 Piece Sports Jigsaw Puzzle - NCAA Ohio State Buckeyes Endzone View Panoramic - 13""x39""",,"OFFICIALLY LICENSED: Our NCAA panoramic puzzles are officially licensed by the leagues your favorite teams play in; fun for gameday and tailgating; MasterPieces is an American Puzzle & Game Company; UNIQUE SHAPES: Puzzle features 1,000 pieces in a variety of cuts ensuring a challenge; thick interlocking pieces secure tightly; anti-glare matte finish reduces eye strain; ENVIRONMENTALLY RESPONSIBLE: Our puzzles are made from 100% recycled material and non-toxic soy-based inks; CHALLENGING: Our puzzles are designed to be both fun and mentally stimulating; help with relaxation; boost problem solving skills; great social activity with family and friends; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B0854PC119,B0D54FRQQQ,"MasterPieces 300 Piece EZ Grip Jigsaw Puzzle - Painter's Point - 18""x24""",,"EXTRA LARGE PIECES: Our EZ Grip Jigsaw Puzzles feature extra-large, thicker pieces designed to be easy to pick up and manipulate. Our EZ Grip Puzzles are designed with both small children and seniors in mind. Finally, puzzles the whole family can enjoy together!; UNIQUE DESIGN: All MasterPieces puzzles are randomly cut from hand drawn piece patterns, to ensure a new and exciting puzzle every time! The perfect way to keep your memory sharp and game night fun.; ENVIRONMENTALLY FRIENDLY: Our puzzles are made from recycled material and non-toxic, soy-based inks for eco-friendly fun!; CHALLENGING: Our adult puzzles are designed to be both fun and challenging. MasterPieces sells puzzles in a wide variety of piece counts for both children and adults to enjoy!; QUALITY GUARANTEE: MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement guarantee. If you have any questions, you can contact us directly for additional support."
B0854PK4S9,B08VTQZJMV,"MasterPieces 300 Piece EZ Grip Jigsaw Puzzle - Country Christmas - 18""x24""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience. Here is what's featured in this Holiday Ez Grip Collection - Lovely image of Christmas Barn decorated with bright lights and a snowman.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!"
B07WX2B6BL,B07WX2B6BL,MasterPieces Officially Licensed Wizard of Playing Cards - 54 Card Deck for Adults,,"Officially Licensed Wizard of Playing Cards - 54 Card Deck; 52 high quality Cardstock playing cards and 2 Jokers; Standard size: 2.5"" x 3.5""; All Face Cards and Jokers have unique designs; MasterPieces stands behind its products and guarantees your satisfaction."
B08VWNTV3R,B08VWNTV3R,"MasterPieces Accessories - Jigsaw Puzzle Glue Bottle & Wide Plastic Spreader, 5 Ounces Each, 2 Pack, Clear",,"Includes Two 5oz Bottles; Easy to use applicator included!; Dries quick, clear, clean, and has a smooth finish; Enough glue for two 1,000 piece jigsaw puzzles; We stand behind our products and guarantee your satisfaction."
B08WRD9LDV,B0D4ZP8114,"MasterPieces 2000 Piece Jigsaw Puzzle for Adults, Family, Or Youth - Early Morning Departure - 39""x27""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience. Here is what's featured in this Signature Series Collection - Tall ships leave harbor in the early morning.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!"
B087SHVV8R,B087SHVV8R,MasterPieces Kids Games - The Polar Express Matching Game - Game for Kids and Family - Laugh and Learn,,"Matching game featuring The Polar Express movie moments and favorite characters; Officially Licensed The Polar Express Product; Includes: 18 sets of cards; For 1+ players, ages 3+"
B092KNYPDC,B0D4ML8RNQ,"MasterPieces 1000 Piece Jigsaw Puzzle - Wizard Dorothy's Magical Land of Oz - Fun for Adults, Family, Or Youth - 19.25""x26.75""",,"Matte Finish for Enhanced Experience: Our puzzles boast a matte finish, reducing glare and ensuring an immersive puzzling experience for all ages.; Random Cut for Varied Challenges: Each puzzle features randomly cut pieces, offering a diverse range of shapes and sizes for tight, thick interlocking pieces.; Environmentally Friendly Materials: Crafted from 100% recycled material and printed with non-toxic, soy-based inks, our puzzles prioritize eco-friendly entertainment.; Bonus Poster for Guidance: Delight in the included poster, providing a large and detailed view to guide puzzlers through solving this magical puzzle.; Quality Guarantee: Backed by our missing piece replacement guarantee, ensuring a premium puzzling experience for all ages."
B08WRRJ8F4,B0D54J5FJD,"MasterPieces 750 Piece Jigsaw Puzzle For Adults and Family - Triple Threat - 18""x24""",,Shiny Muscle cars and Classic Gas Stations; 750 Puzzle Pieces Finished 18 inch x 24 inch puzzle; Thick recycled puzzle board and random cut pieces ensure a tight interlocking fit and create a fun experience
B08669Y3M5,B0D54J5FJD,"MasterPieces 750 Piece Jigsaw Puzzle for Adults and Family - Runner's Up - 18""x24""",,The old Diner hosts a car show of classic hot rods.; 750 Puzzle Pieces Finished 18 inch x 24 inch puzzle; Thick recycled puzzle board and random cut pieces ensure a tight interlocking fit and create a fun experience
B092KLQL1C,B092KLQL1C,"MasterPieces 1000 Piece Christmas Jigsaw Puzzle - The Polar Express Race to The Pole - 19.25""x26.75""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!; Quality Guarantee - MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement 100% guarantee. If you have any questions, you can contact us directly for additional support."
B0866B2Y4G,B08VTLLVRZ,"MasterPieces 1000 Piece Seek & Find Jigsaw Puzzle for Adults, Family, Or Youth - Antiques for Sale - 19.25""x26.75""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience. Here is what's featured in this Seek & Find Collection - Stop by this roadside antique shop and find all the hidden treasures.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!"
B092JRW5LC,B0D4RG1C8Z,"MasterPieces 1000 Piece Jigsaw Puzzle for Adults, Family, Or Kids - A Puzzling Afternoon - 26.75""x 19.25""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Easel - This puzzle comes with an easel for a displayed view of the box to help guide puzzlers through solving the puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!; Quality Guarantee - MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement 100% guarantee. If you have any questions, you can contact us directly for additional support."
B092KR3DYV,B0D4FMH1Z7,"MasterPieces 500 Piece Glow in The Dark Halloween Jigsaw Puzzle - Halloween Terrors - 15""x21""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!; Quality Guarantee - MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement 100% guarantee. If you have any questions, you can contact us directly for additional support."
B092JTDLW2,B08VTJMGYS,"MasterPieces 1000 Piece Jigsaw Puzzle with Collectible Tin Case - Coca-Cola - 11.25""x16.75""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for all to enjoy!; Quality Guarantee - MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement 100% guarantee. If you have any questions, you can contact us directly for additional support."
B08X4CS53D,B0DPM7ZHYY,"MasterPieces - 1000 Piece Jigsaw Puzzle, NCAA Tennessee Volunteers, Panoramic Football Stadium View, Fun for Adults and Family, 13""x39""",,"OFFICIALLY LICENSED: Our NCAA panoramic puzzles are officially licensed by the leagues your favorite teams play in; fun for gameday and tailgating; MasterPieces is an American Puzzle & Game Company; UNIQUE SHAPES: Puzzle features 1,000 pieces in a variety of cuts ensuring a challenge; thick interlocking pieces secure tightly; anti-glare matte finish reduces eye strain; ENVIRONMENTALLY RESPONSIBLE: Our puzzles are made from 100% recycled material and non-toxic soy-based inks; CHALLENGING: Our puzzles are designed to be both fun and mentally stimulating; help with relaxation; boost problem solving skills; great social activity with family and friends; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B08NRJLD3Z,B08NRJLD3Z,"MasterPieces - 1000 Piece Jigsaw Puzzle, NFL Pittsburgh Steelers, Fun for Adults and Family, Non-Glare Finish, 19.25""x26.75""",,"OFFICIALLY LICENSED : Our NFL puzzles are officially licensed by the leagues your favorite teams play in; fun for gameday and tailgating; the level of difficulty is appropriate for an adult fan to enjoy; for children under 14 these puzzles are best done as a family; UNIQUE SHAPES: Puzzle features 1,000 pieces in a variety of cuts ensuring a challenge; thick interlocking pieces secure tightly; anti-glare matte finish reduces eye strain; ENVIRONMENTALLY RESPONSIBLE: Our puzzles are made from 100% recycled material and non-toxic soy-based inks; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B08NRK5NBZ,B091N2X1H2,"Masterpieces 1000 Piece Jigsaw Puzzle for Adults - NCAA Oregon Ducks Gameday - 19.25""x26.75""",,"UNIQUE DESIGN – All MasterPieces puzzles are randomly cut to ensure a new, challenging experience with every puzzle! The perfect way to keep game night fun.; ENVIRONMENTALLY FRIENDLY - Our puzzles are made from recycled material and non-toxic, soy-based inks for eco-friendly fun!; CHALLENGING – Our Adult puzzles are designed to be both fun and challenging. The level of difficulty is appropriate for an adult fan to enjoy. For children under 14 these puzzles are best done as a family.; PRODUCT ASSURANCE – MasterPieces is an American Puzzle & Game Company. We proudly endorse our products and ensure your enjoyment."
B0735H7HV8,B0FBQDLKXV,"MasterPieces 1000 Piece Jigsaw Puzzle for Adults and Family - Wizard of Oz Panoramic - 13""x39""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Quality Guarantee - MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement 100% guarantee. If you have any questions, you can contact us directly for additional support."
B08X4DNHWN,B0FR2YTVWF,"Masterpieces 1000 Piece Sports Jigsaw Puzzle - NFL Chicago Bears Center View Panoramic - 13""x39""",,"Officially Licensed – All our products are officially licensed by the leagues your favorite teams play in!; UNIQUE DESIGN – All MasterPieces puzzles are randomly cut to ensure a new, challenging experience with every puzzle! The perfect way to keep game night fun.; ENVIRONMENTALLY FRIENDLY - Our puzzles are made from recycled material and non-toxic, soy-based inks for eco-friendly fun!; CHALLENGING – Our Adult puzzles are designed to be both fun and challenging. The level of difficulty is appropriate for an adult fan to enjoy. For children under 14 these puzzles are best done as a family.; QUALITY GUARANTEE – MasterPieces is an American Puzzle & Game Company. We stand behind our products and guarantee your satisfaction. All our products are covered by our satisfaction guarantee, and we promise to make any issues you have right!"
B08NR43196,B08NR43196,"MasterPieces - 1000 Piece Jigsaw Puzzle, NFL Minnesota Vikings, Fun for Adults and Family, Non-Glare Finish, 19.25""x26.75""",,"OFFICIALLY LICENSED : Our NFL puzzles are officially licensed by the leagues your favorite teams play in; fun for gameday and tailgating; the level of difficulty is appropriate for an adult fan to enjoy; for children under 14 these puzzles are best done as a family; UNIQUE SHAPES: Puzzle features 1,000 pieces in a variety of cuts ensuring a challenge; thick interlocking pieces secure tightly; anti-glare matte finish reduces eye strain; ENVIRONMENTALLY RESPONSIBLE: Our puzzles are made from 100% recycled material and non-toxic soy-based inks; ENTERTAINMENT FOR ALL: MasterPieces’ collection offers the perfect way to keep game night fun; select from jigsaw puzzles for adults, seniors, and kids; unique decks of playing cards, board games, dominoes, crafting kits, and more"
B08669RMC7,B08669RMC7,"MasterPieces 750 Piece Jigsaw Puzzle for Adults, Family, Or Youth - Weekend Market - 18""x24""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!; Quality Guarantee - MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement 100% guarantee. If you have any questions, you can contact us directly for additional support."
B087SRYC37,B08VRDN5VV,"Masterpieces 750 Piece Jigsaw Puzzle for Adults and Family - Buy Local Honey - 18""x24""",,"Matte Finish – Our matte finish helps reduce glare for an improved puzzling experience.; Random Cut - All MasterPieces puzzles have varying shapes to create a variety with tight and thick interlocking pieces. Ensuring a variety of challenges with every puzzle! The perfect way to keep game night fun.; Environmentally Friendly - Our puzzles are made from 100% recycled material and non-toxic, soy-based inks for eco-friendly fun!; Bonus Poster - This puzzle comes with a poster for a large and detailed view to help guide puzzlers through solving this puzzle. We create puzzles using a thick puzzle board in a wide variety of piece counts for both children and adults to enjoy!; Quality Guarantee - MasterPieces is an American Puzzle & Game Company. We support you with our missing piece replacement 100% guarantee. If you have any questions, you can contact us directly for additional support."
